time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-26 00:00:00+00:00,0,0,8,2
2024-11-28 00:00:00+00:00,0,0,7,3
2024-12-02 00:00:00+00:00,0,0,1,1
2024-12-04 00:00:00+00:00,0,0,2,2
2024-12-06 00:00:00+00:00,0,0,1,1
